"Timestamp,""OccSensor_Log"",""SpaceTemp_Log"""
"9/4/2021 2:30:00 PM,""0.00"",""76.68"""
"9/4/2021 2:15:00 PM,""0.00"",""76.66"""
"9/4/2021 2:00:00 PM,""0.00"",""76.64"""
"9/4/2021 1:45:00 PM,""0.00"",""76.64"""
"9/4/2021 1:30:00 PM,""0.00"",""76.64"""
"9/4/2021 1:15:00 PM,""0.00"",""76.62"""
"9/4/2021 1:00:00 PM,""0.00"",""76.62"""
"9/4/2021 12:45:00 PM,""0.00"",""76.60"""
"9/4/2021 12:30:00 PM,""0.00"",""76.57"""
"9/4/2021 12:15:00 PM,""0.00"",""76.55"""
"9/4/2021 12:00:00 PM,""0.00"",""76.55"""
"9/4/2021 11:45:00 AM,""0.00"",""76.53"""
"9/4/2021 11:30:00 AM,""0.00"",""76.44"""
"9/4/2021 11:15:00 AM,""0.00"",""76.33"""
"9/4/2021 11:00:00 AM,""0.00"",""76.26"""
"9/4/2021 10:45:00 AM,""0.00"",""76.21"""
"9/4/2021 10:30:00 AM,""0.00"",""76.15"""
"9/4/2021 10:15:00 AM,""0.00"",""76.08"""
"9/4/2021 10:00:00 AM,""0.00"",""76.06"""
"9/4/2021 9:45:00 AM,""0.00"",""76.03"""
"9/4/2021 9:30:00 AM,""0.00"",""76.03"""
"9/4/2021 9:15:00 AM,""0.00"",""76.01"""
"9/4/2021 9:00:00 AM,""0.00"",""76.01"""
"9/4/2021 8:45:00 AM,""0.00"",""76.01"""
"9/4/2021 8:30:00 AM,""0.00"",""76.01"""
"9/4/2021 8:15:00 AM,""0.00"",""75.99"""
"9/4/2021 8:00:00 AM,""0.00"",""76.01"""
"9/4/2021 7:45:00 AM,""0.00"",""76.01"""
"9/4/2021 7:30:00 AM,""0.00"",""76.01"""
"9/4/2021 7:15:00 AM,""0.00"",""76.01"""
"9/4/2021 7:00:00 AM,""0.00"",""75.99"""
"9/4/2021 6:45:00 AM,""0.00"",""76.01"""
"9/4/2021 6:30:00 AM,""0.00"",""75.99"""
"9/4/2021 6:15:00 AM,""0.00"",""76.01"""
"9/4/2021 6:00:00 AM,""0.00"",""75.99"""
"9/4/2021 5:45:00 AM,""0.00"",""76.01"""
"9/4/2021 5:30:00 AM,""0.00"",""76.01"""
"9/4/2021 5:15:00 AM,""0.00"",""76.01"""
"9/4/2021 5:00:00 AM,""0.00"",""76.01"""
"9/4/2021 4:45:00 AM,""0.00"",""76.01"""
"9/4/2021 4:30:00 AM,""0.00"",""76.01"""
"9/4/2021 4:15:00 AM,""0.00"",""76.01"""
"9/4/2021 4:00:00 AM,""0.00"",""76.01"""
"9/4/2021 3:45:00 AM,""0.00"",""76.01"""
"9/4/2021 3:30:00 AM,""0.00"",""75.99"""
"9/4/2021 3:15:00 AM,""0.00"",""75.99"""
"9/4/2021 3:00:00 AM,""0.00"",""75.99"""
"9/4/2021 2:45:00 AM,""0.00"",""75.97"""
"9/4/2021 2:30:00 AM,""0.00"",""75.96"""
"9/4/2021 2:15:00 AM,""0.00"",""75.94"""
"9/4/2021 2:00:00 AM,""0.00"",""75.90"""
"9/4/2021 1:45:00 AM,""0.00"",""75.88"""
"9/4/2021 1:30:00 AM,""0.00"",""75.85"""
"9/4/2021 1:15:00 AM,""0.00"",""75.81"""
"9/4/2021 1:00:00 AM,""0.00"",""75.74"""
"9/4/2021 12:45:00 AM,""0.00"",""75.70"""
"9/4/2021 12:30:00 AM,""0.00"",""75.65"""
"9/4/2021 12:15:00 AM,""0.00"",""75.58"""
"9/4/2021 12:00:00 AM,""0.00"",""75.47"""
"9/3/2021 11:45:00 PM,""0.00"",""75.13"""
"9/3/2021 11:30:00 PM,""0.00"",""74.80"""
"9/3/2021 11:15:00 PM,""1.00"",""74.10"""
"9/3/2021 11:00:00 PM,""0.00"",""75.09"""
"9/3/2021 10:45:00 PM,""0.00"",""75.00"""
"9/3/2021 10:30:00 PM,""0.00"",""75.00"""
"9/3/2021 10:15:00 PM,""0.00"",""74.93"""
"9/3/2021 10:00:00 PM,""0.00"",""75.09"""
"9/3/2021 9:45:00 PM,""0.00"",""75.02"""
"9/3/2021 9:30:00 PM,""0.00"",""74.93"""
"9/3/2021 9:15:00 PM,""0.00"",""74.95"""
"9/3/2021 9:00:00 PM,""0.00"",""75.11"""
"9/3/2021 8:45:00 PM,""0.00"",""75.04"""
"9/3/2021 8:30:00 PM,""0.00"",""74.75"""
"9/3/2021 8:15:00 PM,""1.00"",""74.93"""
"9/3/2021 8:00:00 PM,""0.00"",""76.06"""
"9/3/2021 7:45:00 PM,""0.00"",""76.06"""
"9/3/2021 7:30:00 PM,""0.00"",""76.06"""
"9/3/2021 7:15:00 PM,""0.00"",""76.06"""
"9/3/2021 7:00:00 PM,""0.00"",""76.05"""
"9/3/2021 6:45:00 PM,""0.00"",""76.03"""
"9/3/2021 6:30:00 PM,""0.00"",""75.99"""
"9/3/2021 6:15:00 PM,""0.00"",""75.94"""
"9/3/2021 6:00:00 PM,""0.00"",""75.72"""
"9/3/2021 5:45:00 PM,""0.00"",""75.38"""
"9/3/2021 5:30:00 PM,""0.00"",""75.02"""
"9/3/2021 5:15:00 PM,""0.00"",""74.93"""
"9/3/2021 5:00:00 PM,""0.00"",""74.86"""
"9/3/2021 4:45:00 PM,""0.00"",""74.66"""
"9/3/2021 4:30:00 PM,""0.00"",""74.77"""
"9/3/2021 4:15:00 PM,""0.00"",""74.71"""
"9/3/2021 4:00:00 PM,""0.00"",""74.41"""
"9/3/2021 3:45:00 PM,""1.00"",""74.41"""
"9/3/2021 3:30:00 PM,""1.00"",""74.30"""
"9/3/2021 3:15:00 PM,""1.00"",""74.08"""
"9/3/2021 3:00:00 PM,""1.00"",""74.34"""
"9/3/2021 2:45:00 PM,""1.00"",""74.62"""
"9/3/2021 2:30:00 PM,""1.00"",""75.24"""
"9/3/2021 2:15:00 PM,""1.00"",""75.11"""
"9/3/2021 2:00:00 PM,""1.00"",""75.11"""
"9/3/2021 1:45:00 PM,""1.00"",""74.26"""
"9/3/2021 1:30:00 PM,""1.00"",""75.20"""
"9/3/2021 1:15:00 PM,""1.00"",""75.56"""
"9/3/2021 1:00:00 PM,""1.00"",""75.52"""
"9/3/2021 12:45:00 PM,""1.00"",""75.11"""
"9/3/2021 12:30:00 PM,""1.00"",""74.37"""
"9/3/2021 12:15:00 PM,""1.00"",""75.00"""
"9/3/2021 12:00:00 PM,""1.00"",""74.89"""
"9/3/2021 11:45:00 AM,""1.00"",""75.04"""
"9/3/2021 11:30:00 AM,""1.00"",""75.07"""
"9/3/2021 11:15:00 AM,""0.00"",""75.58"""
"9/3/2021 11:00:00 AM,""0.00"",""75.25"""
"9/3/2021 10:45:00 AM,""0.00"",""74.21"""
"9/3/2021 10:30:00 AM,""0.00"",""75.36"""
"9/3/2021 10:15:00 AM,""0.00"",""75.47"""
"9/3/2021 10:00:00 AM,""0.00"",""75.72"""
"9/3/2021 9:45:00 AM,""0.00"",""75.76"""
"9/3/2021 9:30:00 AM,""0.00"",""75.92"""
"9/3/2021 9:15:00 AM,""0.00"",""75.72"""
"9/3/2021 9:00:00 AM,""0.00"",""76.05"""
"9/3/2021 8:45:00 AM,""0.00"",""75.90"""
"9/3/2021 8:30:00 AM,""0.00"",""75.94"""
"9/3/2021 8:15:00 AM,""0.00"",""76.06"""
"9/3/2021 8:00:00 AM,""0.00"",""76.06"""
"9/3/2021 7:45:00 AM,""0.00"",""76.55"""
"9/3/2021 7:30:00 AM,""0.00"",""76.15"""
"9/3/2021 7:15:00 AM,""0.00"",""76.05"""
"9/3/2021 7:00:00 AM,""0.00"",""76.10"""
"9/3/2021 6:45:00 AM,""0.00"",""76.55"""
"9/3/2021 6:30:00 AM,""0.00"",""76.08"""
"9/3/2021 6:15:00 AM,""0.00"",""76.06"""
"9/3/2021 6:00:00 AM,""0.00"",""76.62"""
"9/3/2021 5:45:00 AM,""0.00"",""76.37"""
"9/3/2021 5:30:00 AM,""0.00"",""76.03"""
"9/3/2021 5:15:00 AM,""0.00"",""76.41"""
"9/3/2021 5:00:00 AM,""0.00"",""76.17"""
"9/3/2021 4:45:00 AM,""0.00"",""75.96"""
"9/3/2021 4:30:00 AM,""0.00"",""76.51"""
"9/3/2021 4:15:00 AM,""0.00"",""76.84"""
"9/3/2021 4:00:00 AM,""0.00"",""76.98"""
"9/3/2021 3:45:00 AM,""0.00"",""76.91"""
"9/3/2021 3:30:00 AM,""0.00"",""76.86"""
"9/3/2021 3:15:00 AM,""0.00"",""76.80"""
"9/3/2021 3:00:00 AM,""0.00"",""76.77"""
"9/3/2021 2:45:00 AM,""0.00"",""76.71"""
"9/3/2021 2:30:00 AM,""0.00"",""76.64"""
"9/3/2021 2:15:00 AM,""0.00"",""76.55"""
"9/3/2021 2:00:00 AM,""0.00"",""76.15"""
"9/3/2021 1:45:00 AM,""0.00"",""76.12"""
"9/3/2021 1:30:00 AM,""0.00"",""76.10"""
"9/3/2021 1:15:00 AM,""0.00"",""76.01"""
"9/3/2021 1:00:00 AM,""0.00"",""75.18"""
"9/3/2021 12:45:00 AM,""0.00"",""75.06"""
"9/3/2021 12:30:00 AM,""1.00"",""75.20"""
"9/3/2021 12:15:00 AM,""0.00"",""76.66"""
"9/3/2021 12:00:00 AM,""0.00"",""76.66"""
"9/2/2021 11:45:00 PM,""0.00"",""76.66"""
"9/2/2021 11:30:00 PM,""0.00"",""76.64"""
"9/2/2021 11:15:00 PM,""0.00"",""76.66"""
"9/2/2021 11:00:00 PM,""0.00"",""76.66"""
"9/2/2021 10:45:00 PM,""0.00"",""76.64"""
"9/2/2021 10:30:00 PM,""0.00"",""76.64"""
"9/2/2021 10:15:00 PM,""0.00"",""76.64"""
"9/2/2021 10:00:00 PM,""0.00"",""76.64"""
"9/2/2021 9:45:00 PM,""0.00"",""76.64"""
"9/2/2021 9:30:00 PM,""0.00"",""76.64"""
"9/2/2021 9:15:00 PM,""0.00"",""76.62"""
"9/2/2021 9:00:00 PM,""0.00"",""76.62"""
"9/2/2021 8:45:00 PM,""0.00"",""76.62"""
"9/2/2021 8:30:00 PM,""0.00"",""76.60"""
"9/2/2021 8:15:00 PM,""0.00"",""76.60"""
"9/2/2021 8:00:00 PM,""0.00"",""76.59"""
"9/2/2021 7:45:00 PM,""0.00"",""76.53"""
"9/2/2021 7:30:00 PM,""0.00"",""76.51"""
"9/2/2021 7:15:00 PM,""0.00"",""76.33"""
"9/2/2021 7:00:00 PM,""0.00"",""76.17"""
"9/2/2021 6:45:00 PM,""0.00"",""76.12"""
"9/2/2021 6:30:00 PM,""0.00"",""76.12"""
"9/2/2021 6:15:00 PM,""0.00"",""76.06"""
"9/2/2021 6:00:00 PM,""0.00"",""75.79"""
"9/2/2021 5:45:00 PM,""0.00"",""75.09"""
"9/2/2021 5:30:00 PM,""0.00"",""75.04"""
"9/2/2021 5:15:00 PM,""0.00"",""74.91"""
"9/2/2021 5:00:00 PM,""1.00"",""74.26"""
"9/2/2021 4:45:00 PM,""1.00"",""75.11"""
"9/2/2021 4:30:00 PM,""1.00"",""75.04"""
"9/2/2021 4:15:00 PM,""1.00"",""75.02"""
"9/2/2021 4:00:00 PM,""1.00"",""74.98"""
"9/2/2021 3:45:00 PM,""1.00"",""74.95"""
"9/2/2021 3:30:00 PM,""1.00"",""74.68"""
"9/2/2021 3:15:00 PM,""1.00"",""74.39"""
"9/2/2021 3:00:00 PM,""1.00"",""74.41"""
"9/2/2021 2:45:00 PM,""1.00"",""74.95"""
"9/2/2021 2:30:00 PM,""1.00"",""74.97"""
"9/2/2021 2:15:00 PM,""1.00"",""75.02"""
"9/2/2021 2:00:00 PM,""1.00"",""74.66"""
"9/2/2021 1:45:00 PM,""1.00"",""75.27"""
"9/2/2021 1:30:00 PM,""1.00"",""75.04"""
"9/2/2021 1:15:00 PM,""1.00"",""75.00"""
"9/2/2021 1:00:00 PM,""1.00"",""75.18"""
"9/2/2021 12:45:00 PM,""1.00"",""75.43"""
"9/2/2021 12:30:00 PM,""1.00"",""75.40"""
"9/2/2021 12:15:00 PM,""1.00"",""74.46"""
"9/2/2021 12:00:00 PM,""1.00"",""74.39"""
"9/2/2021 11:45:00 AM,""1.00"",""74.82"""
"9/2/2021 11:30:00 AM,""1.00"",""75.00"""
"9/2/2021 11:15:00 AM,""1.00"",""74.84"""
"9/2/2021 11:00:00 AM,""1.00"",""74.21"""
"9/2/2021 10:45:00 AM,""1.00"",""75.02"""
"9/2/2021 10:30:00 AM,""1.00"",""74.98"""
"9/2/2021 10:15:00 AM,""1.00"",""75.07"""
"9/2/2021 10:00:00 AM,""1.00"",""75.13"""
"9/2/2021 9:45:00 AM,""1.00"",""75.22"""
"9/2/2021 9:30:00 AM,""1.00"",""74.57"""
"9/2/2021 9:15:00 AM,""0.00"",""74.98"""
"9/2/2021 9:00:00 AM,""0.00"",""75.20"""
"9/2/2021 8:45:00 AM,""0.00"",""75.61"""
"9/2/2021 8:30:00 AM,""0.00"",""75.67"""
"9/2/2021 8:15:00 AM,""0.00"",""75.51"""
"9/2/2021 8:00:00 AM,""0.00"",""75.22"""
"9/2/2021 7:45:00 AM,""0.00"",""75.43"""
"9/2/2021 7:30:00 AM,""0.00"",""75.56"""
"9/2/2021 7:15:00 AM,""0.00"",""75.45"""
"9/2/2021 7:00:00 AM,""0.00"",""75.24"""
"9/2/2021 6:45:00 AM,""0.00"",""75.25"""
"9/2/2021 6:30:00 AM,""0.00"",""75.25"""
"9/2/2021 6:15:00 AM,""0.00"",""75.36"""
"9/2/2021 6:00:00 AM,""0.00"",""75.56"""
"9/2/2021 5:45:00 AM,""0.00"",""75.33"""
"9/2/2021 5:30:00 AM,""0.00"",""75.63"""
"9/2/2021 5:15:00 AM,""0.00"",""75.16"""
"9/2/2021 5:00:00 AM,""0.00"",""75.45"""
"9/2/2021 4:45:00 AM,""0.00"",""75.36"""
"9/2/2021 4:30:00 AM,""0.00"",""75.04"""
"9/2/2021 4:15:00 AM,""0.00"",""74.82"""
"9/2/2021 4:00:00 AM,""0.00"",""76.01"""
"9/2/2021 3:45:00 AM,""0.00"",""75.88"""
"9/2/2021 3:30:00 AM,""0.00"",""75.74"""
"9/2/2021 3:15:00 AM,""0.00"",""75.72"""
"9/2/2021 3:00:00 AM,""0.00"",""75.72"""
"9/2/2021 2:45:00 AM,""0.00"",""75.70"""
"9/2/2021 2:30:00 AM,""0.00"",""75.67"""
"9/2/2021 2:15:00 AM,""0.00"",""75.65"""
"9/2/2021 2:00:00 AM,""0.00"",""75.69"""
"9/2/2021 1:45:00 AM,""1.00"",""75.70"""
"9/2/2021 1:30:00 AM,""0.00"",""75.52"""
"9/2/2021 1:15:00 AM,""0.00"",""74.88"""
"9/2/2021 1:00:00 AM,""0.00"",""74.84"""
"9/2/2021 12:45:00 AM,""0.00"",""74.95"""
"9/2/2021 12:30:00 AM,""0.00"",""74.93"""
"9/2/2021 12:15:00 AM,""0.00"",""74.88"""
"9/2/2021 12:00:00 AM,""0.00"",""74.86"""
"9/1/2021 11:45:00 PM,""0.00"",""74.95"""
"9/1/2021 11:30:00 PM,""0.00"",""74.93"""
"9/1/2021 11:15:00 PM,""0.00"",""75.18"""
"9/1/2021 11:00:00 PM,""0.00"",""74.97"""
"9/1/2021 10:45:00 PM,""0.00"",""74.91"""
"9/1/2021 10:30:00 PM,""0.00"",""75.52"""
"9/1/2021 10:15:00 PM,""0.00"",""75.70"""
"9/1/2021 10:00:00 PM,""0.00"",""75.65"""
"9/1/2021 9:45:00 PM,""0.00"",""75.58"""
"9/1/2021 9:30:00 PM,""0.00"",""75.40"""
"9/1/2021 9:15:00 PM,""0.00"",""75.25"""
"9/1/2021 9:00:00 PM,""0.00"",""75.07"""
"9/1/2021 8:45:00 PM,""0.00"",""74.75"""
"9/1/2021 8:30:00 PM,""1.00"",""74.32"""
"9/1/2021 8:15:00 PM,""0.00"",""74.79"""
"9/1/2021 8:00:00 PM,""0.00"",""74.79"""
"9/1/2021 7:45:00 PM,""0.00"",""74.86"""
"9/1/2021 7:30:00 PM,""0.00"",""74.91"""
"9/1/2021 7:15:00 PM,""0.00"",""74.93"""
"9/1/2021 7:00:00 PM,""0.00"",""75.15"""
"9/1/2021 6:45:00 PM,""0.00"",""75.04"""
"9/1/2021 6:30:00 PM,""0.00"",""75.13"""
"9/1/2021 6:15:00 PM,""0.00"",""75.70"""
"9/1/2021 6:00:00 PM,""0.00"",""75.34"""
"9/1/2021 5:45:00 PM,""0.00"",""75.07"""
"9/1/2021 5:30:00 PM,""0.00"",""75.04"""
"9/1/2021 5:15:00 PM,""0.00"",""74.98"""
"9/1/2021 5:00:00 PM,""0.00"",""74.95"""
"9/1/2021 4:45:00 PM,""0.00"",""74.91"""
"9/1/2021 4:30:00 PM,""0.00"",""74.95"""
"9/1/2021 4:15:00 PM,""0.00"",""74.89"""
"9/1/2021 4:00:00 PM,""0.00"",""75.16"""
"9/1/2021 3:45:00 PM,""0.00"",""74.95"""
"9/1/2021 3:30:00 PM,""1.00"",""74.28"""
"9/1/2021 3:15:00 PM,""1.00"",""74.89"""
"9/1/2021 3:00:00 PM,""1.00"",""75.00"""
"9/1/2021 2:45:00 PM,""1.00"",""74.89"""
"9/1/2021 2:30:00 PM,""1.00"",""74.86"""
"9/1/2021 2:15:00 PM,""1.00"",""74.66"""
"9/1/2021 2:00:00 PM,""1.00"",""74.73"""
"9/1/2021 1:45:00 PM,""0.00"",""75.25"""
"9/1/2021 1:30:00 PM,""0.00"",""75.16"""
"9/1/2021 1:15:00 PM,""0.00"",""75.15"""
"9/1/2021 1:00:00 PM,""0.00"",""75.00"""
"9/1/2021 12:45:00 PM,""1.00"",""74.28"""
"9/1/2021 12:30:00 PM,""1.00"",""74.62"""
"9/1/2021 12:15:00 PM,""1.00"",""75.04"""
"9/1/2021 12:00:00 PM,""1.00"",""75.11"""
"9/1/2021 11:45:00 AM,""1.00"",""75.27"""
"9/1/2021 11:30:00 AM,""1.00"",""74.95"""
"9/1/2021 11:15:00 AM,""1.00"",""75.15"""
"9/1/2021 11:00:00 AM,""1.00"",""74.91"""
"9/1/2021 10:45:00 AM,""1.00"",""74.98"""
"9/1/2021 10:30:00 AM,""1.00"",""74.66"""
"9/1/2021 10:15:00 AM,""1.00"",""75.15"""
"9/1/2021 10:00:00 AM,""1.00"",""75.07"""
"9/1/2021 9:45:00 AM,""1.00"",""74.93"""
"9/1/2021 9:30:00 AM,""1.00"",""74.97"""
"9/1/2021 9:15:00 AM,""1.00"",""74.75"""
"9/1/2021 9:00:00 AM,""0.00"",""74.79"""
"9/1/2021 8:45:00 AM,""0.00"",""74.80"""
"9/1/2021 8:30:00 AM,""0.00"",""74.86"""
"9/1/2021 8:15:00 AM,""0.00"",""74.93"""
"9/1/2021 8:00:00 AM,""0.00"",""74.88"""
"9/1/2021 7:45:00 AM,""0.00"",""75.02"""
"9/1/2021 7:30:00 AM,""0.00"",""75.07"""
"9/1/2021 7:15:00 AM,""0.00"",""74.98"""
"9/1/2021 7:00:00 AM,""0.00"",""74.98"""
"9/1/2021 6:45:00 AM,""0.00"",""75.04"""
"9/1/2021 6:30:00 AM,""0.00"",""75.02"""
"9/1/2021 6:15:00 AM,""0.00"",""75.04"""
"9/1/2021 6:00:00 AM,""0.00"",""75.15"""
"9/1/2021 5:45:00 AM,""0.00"",""75.38"""
"9/1/2021 5:30:00 AM,""0.00"",""75.36"""
"9/1/2021 5:15:00 AM,""0.00"",""75.31"""
"9/1/2021 5:00:00 AM,""0.00"",""75.20"""
"9/1/2021 4:45:00 AM,""0.00"",""75.13"""
"9/1/2021 4:30:00 AM,""0.00"",""75.11"""
"9/1/2021 4:15:00 AM,""0.00"",""75.52"""
"9/1/2021 4:00:00 AM,""0.00"",""76.03"""
"9/1/2021 3:45:00 AM,""0.00"",""76.03"""
"9/1/2021 3:30:00 AM,""0.00"",""75.99"""
"9/1/2021 3:15:00 AM,""0.00"",""75.97"""
"9/1/2021 3:00:00 AM,""0.00"",""75.92"""
"9/1/2021 2:45:00 AM,""0.00"",""75.85"""
"9/1/2021 2:30:00 AM,""0.00"",""75.79"""
"9/1/2021 2:15:00 AM,""0.00"",""75.74"""
"9/1/2021 2:00:00 AM,""0.00"",""75.67"""
"9/1/2021 1:45:00 AM,""0.00"",""75.58"""
"9/1/2021 1:30:00 AM,""0.00"",""75.31"""
"9/1/2021 1:15:00 AM,""0.00"",""74.71"""
"9/1/2021 1:00:00 AM,""1.00"",""74.39"""
"9/1/2021 12:45:00 AM,""0.00"",""74.97"""
"9/1/2021 12:30:00 AM,""0.00"",""74.95"""
"9/1/2021 12:15:00 AM,""0.00"",""74.95"""
"9/1/2021 12:00:00 AM,""0.00"",""75.00"""
"8/31/2021 11:45:00 PM,""0.00"",""74.95"""
"8/31/2021 11:30:00 PM,""0.00"",""74.98"""
"8/31/2021 11:15:00 PM,""0.00"",""75.04"""
"8/31/2021 11:00:00 PM,""0.00"",""75.00"""
"8/31/2021 10:45:00 PM,""0.00"",""74.79"""
"8/31/2021 10:30:00 PM,""1.00"",""74.21"""
"8/31/2021 10:15:00 PM,""0.00"",""74.84"""
"8/31/2021 10:00:00 PM,""1.00"",""74.08"""
"8/31/2021 9:45:00 PM,""0.00"",""75.97"""
"8/31/2021 9:30:00 PM,""0.00"",""75.40"""
"8/31/2021 9:15:00 PM,""0.00"",""74.86"""
"8/31/2021 9:00:00 PM,""1.00"",""74.39"""
"8/31/2021 8:45:00 PM,""1.00"",""74.82"""
"8/31/2021 8:30:00 PM,""1.00"",""74.89"""
"8/31/2021 8:15:00 PM,""1.00"",""74.88"""
"8/31/2021 8:00:00 PM,""1.00"",""74.98"""
"8/31/2021 7:45:00 PM,""0.00"",""75.16"""
"8/31/2021 7:30:00 PM,""0.00"",""76.06"""
"8/31/2021 7:15:00 PM,""0.00"",""75.49"""
"8/31/2021 7:00:00 PM,""0.00"",""75.52"""
"8/31/2021 6:45:00 PM,""0.00"",""75.76"""
"8/31/2021 6:30:00 PM,""0.00"",""75.87"""
"8/31/2021 6:15:00 PM,""0.00"",""75.43"""
"8/31/2021 6:00:00 PM,""0.00"",""75.29"""
"8/31/2021 5:45:00 PM,""0.00"",""75.29"""
"8/31/2021 5:30:00 PM,""0.00"",""75.27"""
"8/31/2021 5:15:00 PM,""0.00"",""74.88"""
"8/31/2021 5:00:00 PM,""1.00"",""74.25"""
"8/31/2021 4:45:00 PM,""1.00"",""75.00"""
"8/31/2021 4:30:00 PM,""1.00"",""75.02"""
"8/31/2021 4:15:00 PM,""1.00"",""75.04"""
"8/31/2021 4:00:00 PM,""1.00"",""75.20"""
"8/31/2021 3:45:00 PM,""1.00"",""75.40"""
"8/31/2021 3:30:00 PM,""1.00"",""75.22"""
"8/31/2021 3:15:00 PM,""1.00"",""74.41"""
"8/31/2021 3:00:00 PM,""1.00"",""74.62"""
"8/31/2021 2:45:00 PM,""1.00"",""74.95"""
"8/31/2021 2:30:00 PM,""1.00"",""74.79"""
"8/31/2021 2:15:00 PM,""1.00"",""74.84"""
"8/31/2021 2:00:00 PM,""1.00"",""75.02"""
"8/31/2021 1:45:00 PM,""0.00"",""75.36"""
"8/31/2021 1:30:00 PM,""0.00"",""75.34"""
"8/31/2021 1:15:00 PM,""0.00"",""75.25"""
"8/31/2021 1:00:00 PM,""0.00"",""75.56"""
"8/31/2021 12:45:00 PM,""0.00"",""75.63"""
"8/31/2021 12:30:00 PM,""0.00"",""75.65"""
"8/31/2021 12:15:00 PM,""0.00"",""75.07"""
"8/31/2021 12:00:00 PM,""1.00"",""74.44"""
"8/31/2021 11:45:00 AM,""1.00"",""74.95"""
"8/31/2021 11:30:00 AM,""1.00"",""74.89"""
"8/31/2021 11:15:00 AM,""1.00"",""74.68"""
"8/31/2021 11:00:00 AM,""1.00"",""74.30"""
"8/31/2021 10:45:00 AM,""1.00"",""75.02"""
"8/31/2021 10:30:00 AM,""1.00"",""75.04"""
"8/31/2021 10:15:00 AM,""1.00"",""75.09"""
"8/31/2021 10:00:00 AM,""1.00"",""75.13"""
"8/31/2021 9:45:00 AM,""1.00"",""74.82"""
"8/31/2021 9:30:00 AM,""1.00"",""75.18"""
"8/31/2021 9:15:00 AM,""0.00"",""75.06"""
"8/31/2021 9:00:00 AM,""0.00"",""75.16"""
"8/31/2021 8:45:00 AM,""0.00"",""75.22"""
"8/31/2021 8:30:00 AM,""0.00"",""75.20"""
"8/31/2021 8:15:00 AM,""0.00"",""75.18"""
"8/31/2021 8:00:00 AM,""0.00"",""75.22"""
"8/31/2021 7:45:00 AM,""0.00"",""75.31"""
"8/31/2021 7:30:00 AM,""0.00"",""75.31"""
"8/31/2021 7:15:00 AM,""0.00"",""75.24"""
"8/31/2021 7:00:00 AM,""0.00"",""75.25"""
"8/31/2021 6:45:00 AM,""0.00"",""75.34"""
"8/31/2021 6:30:00 AM,""0.00"",""75.36"""
"8/31/2021 6:15:00 AM,""0.00"",""75.34"""
"8/31/2021 6:00:00 AM,""0.00"",""75.29"""
"8/31/2021 5:45:00 AM,""0.00"",""75.18"""
"8/31/2021 5:30:00 AM,""0.00"",""75.33"""
"8/31/2021 5:15:00 AM,""0.00"",""75.22"""
"8/31/2021 5:00:00 AM,""0.00"",""75.45"""
"8/31/2021 4:45:00 AM,""0.00"",""75.43"""
"8/31/2021 4:30:00 AM,""0.00"",""75.36"""
"8/31/2021 4:15:00 AM,""0.00"",""75.69"""
"8/31/2021 4:00:00 AM,""0.00"",""76.12"""
"8/31/2021 3:45:00 AM,""0.00"",""76.12"""
"8/31/2021 3:30:00 AM,""0.00"",""76.12"""
"8/31/2021 3:15:00 AM,""0.00"",""76.10"""
"8/31/2021 3:00:00 AM,""0.00"",""76.10"""
"8/31/2021 2:45:00 AM,""0.00"",""76.08"""
"8/31/2021 2:30:00 AM,""0.00"",""76.06"""
"8/31/2021 2:15:00 AM,""0.00"",""76.06"""
"8/31/2021 2:00:00 AM,""0.00"",""75.96"""
"8/31/2021 1:45:00 AM,""0.00"",""75.74"""
"8/31/2021 1:30:00 AM,""0.00"",""75.40"""
"8/31/2021 1:15:00 AM,""0.00"",""74.93"""
"8/31/2021 1:00:00 AM,""0.00"",""74.89"""
"8/31/2021 12:45:00 AM,""1.00"",""74.37"""
"8/31/2021 12:30:00 AM,""1.00"",""74.59"""
"8/31/2021 12:15:00 AM,""0.00"",""75.49"""
"8/31/2021 12:00:00 AM,""0.00"",""76.10"""
"8/30/2021 11:45:00 PM,""0.00"",""76.12"""
"8/30/2021 11:30:00 PM,""0.00"",""76.12"""
"8/30/2021 11:15:00 PM,""0.00"",""76.12"""
"8/30/2021 11:00:00 PM,""0.00"",""76.10"""
"8/30/2021 10:45:00 PM,""0.00"",""76.12"""
"8/30/2021 10:30:00 PM,""0.00"",""76.08"""
"8/30/2021 10:15:00 PM,""0.00"",""76.03"""
"8/30/2021 10:00:00 PM,""0.00"",""75.85"""
"8/30/2021 9:45:00 PM,""0.00"",""75.67"""
"8/30/2021 9:30:00 PM,""0.00"",""75.47"""
"8/30/2021 9:15:00 PM,""0.00"",""74.91"""
"8/30/2021 9:00:00 PM,""1.00"",""74.30"""
"8/30/2021 8:45:00 PM,""1.00"",""74.88"""
"8/30/2021 8:30:00 PM,""1.00"",""75.02"""
"8/30/2021 8:15:00 PM,""1.00"",""74.77"""
"8/30/2021 8:00:00 PM,""1.00"",""74.84"""
"8/30/2021 7:45:00 PM,""0.00"",""75.40"""
"8/30/2021 7:30:00 PM,""0.00"",""75.70"""
"8/30/2021 7:15:00 PM,""0.00"",""75.52"""
"8/30/2021 7:00:00 PM,""0.00"",""75.56"""
"8/30/2021 6:45:00 PM,""0.00"",""75.67"""
"8/30/2021 6:30:00 PM,""0.00"",""75.63"""
